"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"Bifactor",150.426884625667,48,0.931549255124272,0.0413337819342038,0.963894112593023,0.109728708561682
"Bifactor",104.452917206816,48,0.977871612923104,0.0235012484898329,0.98832788373966,0.111161131787317
"Bifactor",134.701882516032,48,0.942058098691181,0.038028782861511,0.969437238870073,0.118419326375496
"Bifactor",150.75875722562,48,0.959930153778919,0.0316245891831922,0.978864256938331,0.108610012158397
"Bifactor",72.746660796664,48,0.983462082529315,0.0203168542413455,0.991276702872606,0.121606455509766
"Bifactor",132.526863269887,48,0.943511639800645,0.0375487547287984,0.970203941872868,0.105006463305239
"Bifactor",135.56718807627,48,0.972779835788212,0.0260652218148815,0.985642111184991,0.128458388448728
"Bifactor",116.111821012573,48,0.977913490469468,0.0234790001286257,0.988349972994884,0.104813727347429
"Bifactor",90.4195591866626,48,0.981198416411076,0.0216627341316412,0.990082681183864,0.107004853752278
"Bifactor",132.198194512563,48,0.943731285466315,0.0374756825595305,0.970319798927287,0.113357074723391
"Bifactor",142.905497613131,48,0.966185684353252,0.029051352492046,0.982163877461056,0.119206874854346
"Bifactor",86.9742282482337,48,0.997676953282952,0.00761456374183109,0.998774656676722,0.115496040652264
"Bifactor",140.431672005386,48,0.993878513363523,0.0123607410286637,0.996771083971968,0.100966759154342
"Bifactor",137.69290593036,48,0.940059231095044,0.0386791756428279,0.968382891127056,0.111060718045195
"Bifactor",148.148630283163,48,0.961671789737196,0.0309296727404472,0.97978292205918,0.112508075137967
"Bifactor",107.113302725038,48,0.979372052318137,0.0226904999668065,0.989119324299677,0.121553078935557
"Bifactor",111.23765834077,48,0.976451407920623,0.0242436791656967,0.987578764617472,0.10399788325138
"Bifactor",90.3066532771759,48,0.971726935358765,0.0265645521004132,0.985086735134294,0.109966987312623
"Bifactor",116.31202624453,48,0.954347834579784,0.0337556710347131,0.975919736921205,0.103684633125194
"Bifactor",117.714580443691,48,0.953410523247784,0.0341004390883508,0.975425330943886,0.104981150190825
"Bifactor",109.200007113584,48,0.959100717661827,0.0319502233478472,0.978426752173271,0.132140963386789
"Bifactor",134.952994685466,48,0.941890283228395,0.0380838138793213,0.969348720823769,0.113405620270485
"Bifactor",74.0182320542011,48,0.982612305636666,0.0208322919625778,0.990828468907252,0.101214308157369
"Bifactor",114.524256078402,48,0.996839329447927,0.00888189571662424,0.99833283311539,0.109132249008315
"Bifactor",126.563657821854,48,0.973136744997621,0.0258937751247716,0.985830370987756,0.113163069786208
"Bifactor",123.469850409068,48,0.981321887021671,0.0215914870288535,0.990147808538904,0.116162855908743
"Bifactor",117.407546316131,48,0.971447653409481,0.0266954322978688,0.984939421578627,0.102213786702956
"Bifactor",119.503057924815,48,0.973372315057596,0.0257799908914589,0.985954627722688,0.116191563093754
"Bifactor",119.052942348314,48,0.952516110910441,0.034426208575368,0.974953553007705,0.107026974570895
"Bifactor",120.936193855819,48,0.973863910837451,0.0255409093819557,0.986213930991183,0.128169688190863
"Bifactor",115.660795902762,48,0.989667799841284,0.0160587767342268,0.99455004826793,0.107929455194542
"Bifactor",107.017523645324,48,0.978212930958715,0.023319297310531,0.988507919626575,0.112429640075126
"Bifactor",100.047937773603,48,0.972092189669913,0.0263924031208015,0.985279396748965,0.0962840852637033
"Bifactor",129.900213330048,48,0.945267000666758,0.0369607417761996,0.971129846505542,0.132239151988523
"Bifactor",114.98596941438,48,0.955234023573065,0.0334264369163232,0.976387177269309,0.107037277466517
"Bifactor",90.1824331160539,48,0.985663833622423,0.0189161422366917,0.992438066086553,0.124095537378807
"Bifactor",130.866255838455,48,0.963122161897937,0.0303388267122412,0.980547953528582,0.104874752235449
"Bifactor",133.477928202125,48,0.94287605371136,0.0377594061778784,0.969868687671926,0.109092205092112
"Bifactor",125.877627789682,48,0.947955249729205,0.0360416379052295,0.972547824032987,0.108551693043168
"Bifactor",113.387412437536,48,0.956302321375845,0.0330251833830224,0.976950675011435,0.110488516721001
"Bifactor",92.106314070376,48,0.976983462779617,0.0239682346360173,0.987859408938699,0.0901223140780244
"Bifactor",134.133397023395,48,0.942438011206965,0.0379039045725115,0.969637632284992,0.116190206364932
"Bifactor",135.568469545415,48,0.988602582180687,0.0168662793614139,0.993988175216186,0.118967938060845
"Bifactor",71.2526241027317,48,0.984460530592488,0.0196940097049874,0.991803356796038,0.113024646124777
"Bifactor",84.3888372462099,48,0.975681745825153,0.0246366839027728,0.987172789006674,0.109913266423679
"Bifactor",93.2584447760456,48,0.983280628996844,0.020428008135278,0.991180991119214,0.122968295208318
"Bifactor",143.680682270511,48,0.936057666934126,0.0399494030203607,0.966272175965253,0.133802430488839
"Bifactor",118.640449383178,48,0.974173391286139,0.0253892426409859,0.986377173425656,0.118811054581856
"Bifactor",107.028554461106,48,0.978641610630075,0.0230887437883155,0.988734036376303,0.123982682211589
"Bifactor",122.41931128274,48,0.97447708409228,0.0252395262855313,0.986537363037686,0.108355346042029
"Bifactor",157.44210727627,48,0.962802057817511,0.030470214549349,0.980379107420226,0.114129789731199
"Bifactor",94.4335553855106,48,0.968968972697134,0.0278300592798169,0.983631985598488,0.112096006070949
"Bifactor",119.367065232896,48,0.952306186089329,0.0345022232608694,0.974842823431734,0.105148747147167
"Bifactor",136.996024965057,48,0.994481180524583,0.0117365147470833,0.997088974342637,0.0961169625955595
"Bifactor",104.269352187576,48,0.978450465961838,0.0231918288117993,0.988633212815036,0.106398751379153
"Bifactor",103.932653806051,48,0.962620831143184,0.0305443491103933,0.980283515328273,0.107766533513064
"Bifactor",121.639478007052,48,0.996997165653182,0.00865728554278569,0.998416087377503,0.116089440032632
"Bifactor",91.9983116568296,48,0.989262061031601,0.0163710494492549,0.994336032192493,0.0996940608431531
"Bifactor",118.715682008675,48,0.952741498234772,0.0343444075623561,0.975072438629331,0.12402437294236
"Bifactor",111.161427928968,48,0.957789922001894,0.0324581775846473,0.977735343473526,0.116495275050481
"Bifactor",109.864097632125,48,0.975449653193886,0.0247539705793969,0.987050366519852,0.112737198138323
"Bifactor",105.793018966789,48,0.979894228655851,0.0224014651670856,0.989394757972317,0.123656527580564
"Bifactor",119.052844497407,48,0.952516176303111,0.0344261848702489,0.974953587500542,0.117547665073954
"Bifactor",106.838115176165,48,0.976327255325541,0.0243075037647685,0.987513277534351,0.127120453328525
"Bifactor",126.276063979943,48,0.972168541230184,0.0263562755766567,0.985319670099438,0.136022137052777
"Bifactor",131.450678558157,48,0.97061627457557,0.0270812984430416,0.984500892083817,0.115021518764832
"Bifactor",96.3123598861716,48,0.96771338859911,0.0283875092011571,0.982969699480849,0.1150302221478
"Bifactor",128.719465528645,48,0.966708922858005,0.0288257076856346,0.982439871397629,0.113501241849925
"Bifactor",94.4477092003008,48,0.994169751895315,0.0120631179126222,0.99692470429643,0.11551341995295
"Bifactor",129.867963101652,48,0.945288553134785,0.0369534639579701,0.971141214840326,0.115384799498722
"Bifactor",107.760585346991,48,0.960062667178048,0.0315722536659076,0.978934154115893,0.0948547582095709
"Bifactor",103.903203546901,48,0.988418376390416,0.0170020299961538,0.993891011722417,0.106029137763278
"Bifactor",79.0162145409963,48,0.989761979449013,0.0159854200662817,0.994599725423655,0.118585437603045
"Bifactor",115.178097132781,48,0.970225146770057,0.0272609426660173,0.984294582911678,0.100698577135947
"Bifactor",98.2963665891695,48,0.980803052278187,0.0218893137268354,0.989874137465417,0.123828812931604
"Bifactor",86.9565628654795,48,0.973965763425436,0.0254910942186789,0.986267655433197,0.113591821699117
"Bifactor",125.611340183109,48,0.948133206767416,0.0359799664087025,0.972641691481714,0.108092800675882
"Bifactor",121.119536508126,48,0.974459871027321,0.0252480358222508,0.986528283618807,0.122672265798514
"Bifactor",94.6947007880468,48,1.00120028791947,0,1,0.109559107069
"Bifactor",127.315437235497,48,0.946994377708983,0.036372824193301,0.972040990439903,0.115286599998783
"Bifactor",150.459117217733,48,0.931527714442407,0.0413402850614754,0.963882750475116,0.108060111233038
"Bifactor",106.225881377875,48,0.961088292727761,0.0311642154234033,0.979475143416841,0.107975987333576
"Bifactor",74.4822715271805,48,0.982302193231185,0.0210172446285686,0.990664893132933,0.108928277854438
"Bifactor",115.783865318454,48,0.972229169099598,0.026327552755774,0.985351649634953,0.107428648457988
"Bifactor",98.5765797675931,48,0.987609907741914,0.0175854434682353,0.99346456672101,0.132628421986516
"Bifactor",110.226940381312,48,0.978458596189287,0.0231874534821344,0.988637501286657,0.117044357159936
"Bifactor",104.085319924269,48,0.962518806078696,0.0305860055427183,0.980229699909642,0.10947877679773
"Bifactor",91.276108817294,48,0.9710790590313,0.0268671910897637,0.984744998170356,0.113962771624676
"Bifactor",86.7216956222443,48,0.974122722585183,0.0254141357582969,0.986350447077899,0.121875089109909
"Bifactor",115.894754127013,48,0.954626692883093,0.0336524177976727,0.976066827015258,0.120694009046369
"Bifactor",141.72971823889,48,0.937361474442069,0.0395400139201899,0.966959898606806,0.114072810078923
"Bifactor",108.707583696449,48,0.959429798740689,0.0318214258656456,0.978600333401682,0.118911097213879
"Bifactor",102.765847276242,48,0.963400594936481,0.0302240784343289,0.980694819307155,0.133432673869695
"Bifactor",142.501875843889,48,0.967290480173792,0.0285728222234989,0.982746626904857,0.115814537446124
"Bifactor",100.638951653335,48,0.982790560004748,0.0207252331025075,0.990922493189318,0.123015255473593
"Bifactor",122.668485275261,48,0.971811254020139,0.0265249108376327,0.985131210911721,0.106065713125491
"Bifactor",83.0733630904707,48,0.976560862535128,0.0241872708415905,0.987636498919628,0.10674331997131
"Bifactor",114.538231486467,48,0.976897492971201,0.0240129551776761,0.987814062226567,0.117307856577945
"Bifactor",84.3064213516536,48,1.0028633344807,0,1,0.119867122388033
"Bifactor",102.705291613925,48,0.978312422614465,0.0232659920622694,0.988560398741696,0.11943518383853
"Bifactor",88.2377431390882,48,1.00226082144346,0,1,0.114259435516687
"Bifactor",130.60619656202,48,0.944795199944956,0.0371197015140575,0.97088098458635,0.123515944623178
"Bifactor",113.314222058051,48,0.974980983503332,0.0249891320176541,0.986803156133625,0.105174320087402
"Bifactor",136.558417205186,48,0.940817397259866,0.03843377868961,0.968782802950259,0.112642755743494
"Bifactor",115.558577821872,48,0.954851355759256,0.0335690005700292,0.976185330510377,0.117848155208586
"Bifactor",117.424916887017,48,0.97433187985866,0.0253112204508562,0.986460771793579,0.118884186858799
"Bifactor",98.4794409596499,48,0.966265152481925,0.0290171951450417,0.982205794715741,0.111629329409924
"Bifactor",111.109930117752,48,0.977799752315557,0.0235393770061589,0.988289979243371,0.117082392274051
"Bifactor",134.80262295308,48,0.941990774980417,0.0380508696023274,0.969401727462198,0.119784795892545
"Bifactor",136.637247506712,48,0.960566002264583,0.0313726683365886,0.979199649546153,0.111120321298696
"Bifactor",79.1647439767745,48,0.981970918410477,0.0212130373557322,0.990490154765966,0.0995710554930937
"Bifactor",100.354606090947,48,0.980933350922042,0.0218149007486792,0.989942866420418,0.122844283744196
"Bifactor",141.316022331466,48,0.937637942804049,0.0394526583218,0.967105728072466,0.109204898055619
"Bifactor",141.146815613006,48,0.937751021767243,0.0394168730214164,0.967165374118985,0.109871938543369
"Bifactor",131.154820962527,48,0.969719280009651,0.0274915453692931,0.984027752093003,0.114766375709939
"Bifactor",96.9497253665558,48,0.998262549870702,0.00658524941694918,0.999083542788942,0.108261830884041
"Bifactor",82.3332589307947,48,0.982144710219106,0.0211105479531027,0.990581825170517,0.0904905561857595
"Bifactor",81.1116503732353,48,0.986791909646838,0.0181566645646993,0.993033095198332,0.114252125376235
"Bifactor",125.111785045777,48,0.974540331409925,0.025208234357112,0.98657072426018,0.132944017475509
"Bifactor",74.3050329230277,48,0.98810404630734,0.0172312065033998,0.993725211239037,0.111958348020074
"Bifactor",140.940637492418,48,0.937888808306225,0.0393732247286664,0.967238052732954,0.109615025580413
"Bifactor",136.344120779082,48,0.960744525111852,0.0313015737024308,0.979293815443614,0.101028479004823
"Bifactor",106.862728346063,48,0.960662695000137,0.03133418161025,0.979250652307765,0.104920609428668
"Bifactor",96.052615775081,48,0.982643037221686,0.0208138739805762,0.990844678974076,0.0997831735379177
"Bifactor",116.718508790039,48,0.954076186827139,0.0338559516215707,0.975776450194535,0.108741285256374
"Bifactor",115.651436002663,48,0.954789299672457,0.0335920626743505,0.976152597629428,0.10707396479014
"Bifactor",97.5240312341889,48,0.966903642148074,0.0287412833684501,0.982542580473709,0.125540683169464
"Bifactor",119.178522917183,48,0.952432186816562,0.0344566179725183,0.974909285353791,0.116070878310141
"Bifactor",107.206117977944,48,0.975767358215165,0.0245932789565451,0.987217947190417,0.0979162988394419
"Bifactor",108.121565424249,48,0.959821428217555,0.031667465214106,0.978806907191677,0.109572155056914
"Bifactor",94.001214430872,48,0.977839520140838,0.0235182842363818,0.988310955678684,0.110952596340487
"Bifactor",98.7192001760133,48,0.966104924071085,0.0290860241417395,0.982121278630902,0.116318291969675
"Bifactor",158.021666888675,48,0.958858785762981,0.032044581738012,0.978299139743111,0.121118365482934
