"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"Bifactor",141.124080720698,49,0.997366084966114,0.00896806591426506,0.998581738058677,0.0774848530924199
"Bifactor",186.122551532402,49,0.971511740093434,0.0294938096118094,0.984660167742618,0.0958084138390681
"Bifactor",194.395723339034,49,0.96979292531027,0.0303705212461817,0.983734652090145,0.0999499261036597
"Bifactor",123.60566266915,49,0.998453338299671,0.00687219662179227,0.999167182161361,0.0756138303784414
"Bifactor",171.572981598207,49,0.990133130548018,0.0173575171122293,0.994687070295087,0.0990046714447386
"Bifactor",189.510722461714,49,0.986246279027551,0.0204931168192169,0.992594150245604,0.0974330508488034
"Bifactor",151.53892739973,49,0.996827193620219,0.00984282346871915,0.998291565795502,0.0857376213559527
"Bifactor",205.485771725066,49,0.967488882851412,0.0315074936592416,0.982494013843068,0.0985079744852175
"Bifactor",176.08584624187,49,0.973596942459689,0.0283938982772062,0.985782969016755,0.087134414266394
"Bifactor",144.650148283536,49,0.997463866953852,0.00880002543746927,0.998634389898228,0.0849889323051905
"Bifactor",154.931543434886,49,0.977991910827566,0.0259232279988494,0.988149490445613,0.087434011710578
"Bifactor",214.752343779908,49,0.965563681561098,0.0324269624467702,0.981457366994438,0.101636131081429
"Bifactor",161.256450716808,49,0.976677862915544,0.0266859140492779,0.987441926185293,0.0869566702904455
"Bifactor",182.069555223892,49,0.987366263911011,0.0196410097523975,0.993197219029006,0.0915255195076398
"Bifactor",184.695546790381,49,0.971808211253898,0.0293399403945216,0.984819806059791,0.093095220545766
"Bifactor",175.932235625367,49,0.973628856241327,0.0283767330179348,0.985800153360715,0.0883793133239963
"Bifactor",190.249940151939,49,0.970654243507972,0.0299344005603714,0.984198438811985,0.0991972893685997
"Bifactor",183.407782592399,49,0.988447352361771,0.0187818632740399,0.993779343579415,0.0990746391216827
"Bifactor",196.680963443047,49,0.969318149182605,0.0306082632576024,0.983479003406018,0.09582774699395
"Bifactor",112.693498075075,49,0.986712337205043,0.020142909904085,0.992845104648869,0.0874401403502989
"Bifactor",184.781790064529,49,0.971790293553405,0.0293492626260051,0.984810158067218,0.0875648512625255
"Bifactor",137.761361885925,49,0.981559147501208,0.0237294902035712,0.990070310192958,0.0869864699768
"Bifactor",199.884158846871,49,0.968652660813436,0.0309384286710545,0.983120663514927,0.0986011643575683
"Bifactor",136.222878132326,49,0.981878779279823,0.0235229419122249,0.990242419612213,0.0790808734036099
"Bifactor",109.264830412877,49,0.999613439489729,0.00343563211707817,0.999791852032931,0.0870891952415116
"Bifactor",115.576442347035,49,0.998971846292571,0.00560308142772176,0.999446378772923,0.0872652332702197
"Bifactor",143.736190335793,49,0.980317831146788,0.0245151405609985,0.98940190907904,0.0800506583185595
"Bifactor",198.121588489356,49,0.969018848299647,0.0307571924575111,0.983317841392118,0.094852497873425
"Bifactor",156.082786344522,49,0.977752731299044,0.0260637115820216,0.988020701468716,0.0834825548763372
"Bifactor",142.96732915663,49,0.980477567943247,0.0244154577523384,0.98948792120021,0.0845811674149033
"Bifactor",140.026471727418,49,0.992487988367337,0.0151452357148477,0.995955070659335,0.0883094093186734
"Bifactor",185.201190377058,49,0.971703159927501,0.0293945544119661,0.984763239960962,0.093843477594051
"Bifactor",196.050568161863,49,0.969449118628649,0.0305428657295,0.983549525415426,0.0866506344532084
"Bifactor",205.338386129181,49,0.967519503337358,0.0314926525506313,0.982510501797039,0.098078245472757
"Bifactor",171.535309227994,49,0.974542351363746,0.0278809170981008,0.986292035349709,0.0792892446885494
"Bifactor",132.279985571017,49,0.982697945396665,0.0229851186620496,0.990683509059743,0.0910276616020777
"Bifactor",143.64580851194,49,0.980336608662667,0.0245034435958223,0.989412020049128,0.0827586495083639
"Bifactor",195.919752207041,49,0.969476296644805,0.0305292772640314,0.983564159731818,0.0892474061602479
"Bifactor",176.656706366566,49,0.973478341898213,0.0284575984578937,0.985719107175961,0.0897820382876595
"Bifactor",168.795032541478,49,0.976429992705814,0.0268273496428931,0.987308457610823,0.0825085853342993
"Bifactor",100.021102365511,49,0.989399975360255,0.0179908361560144,0.994292294424753,0.0741406805125744
"Bifactor",116.004432863913,49,0.986079316079032,0.0206171294296858,0.992504247119479,0.0745713151745217
"Bifactor",145.317673109143,49,0.99742540699579,0.00886649969462556,0.998613680690041,0.086540249946589
"Bifactor",206.029185314572,49,0.967375984517756,0.0315621528197603,0.982433222432638,0.103764773975982
"Bifactor",204.126660654473,49,0.967771248581834,0.0313703707476491,0.98264605692868,0.0986597393820662
"Bifactor",119.078223482361,49,0.985440712544762,0.0210847264731563,0.992160383677949,0.0853522171242073
"Bifactor",183.839624434605,49,0.971986035676348,0.0292472607247014,0.98491555767188,0.0893392172976866
"Bifactor",172.798086794813,49,0.974279999656271,0.0280242111189748,0.986150769045685,0.0824941920535959
"Bifactor",208.839556703992,49,0.966792108345084,0.0318433362455652,0.98211882757043,0.0997059954202432
"Bifactor",138.915802063401,49,0.981319303715813,0.0238833058820857,0.989941163539284,0.0864929446000564
