"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"three.factor",244.611587598189,74,0.977216584280998,0.0263759024751632,0.981472826777955,0.103666048661022
"three.factor",229.179719940344,74,0.978919962009186,0.0253707675135016,0.982857991084393,0.0992578637753747
"three.factor",235.48427116109,74,0.978317685202854,0.0257306486020735,0.982368227527596,0.103946132439664
"three.factor",229.375653034437,74,0.978683654234226,0.0255125746878685,0.982665828717942,0.101531789101222
"three.factor",237.517966121089,74,0.978204766233543,0.0257975627050472,0.982276403310793,0.105436764831544
"three.factor",233.905416232138,74,0.977716245613056,0.026085075166837,0.981879144784243,0.103221063564652
"three.factor",234.976102553756,74,0.978131017636519,0.0258411714910576,0.982216431924202,0.103199878928658
"three.factor",243.331477263198,74,0.977134791524228,0.02642320497437,0.981406313986735,0.103187556010825
"three.factor",230.513823149598,74,0.977878562765527,0.0259898983491816,0.982011138952187,0.099931641885972
"three.factor",237.504211831451,74,0.977567327060346,0.0261720910982477,0.981758046180941,0.103198820192287
"three.factor",241.73765007854,74,0.977912457350074,0.0259699797857369,0.982038701581379,0.102253171436164
"three.factor",233.651035340382,74,0.978645883315237,0.0255351678403042,0.982635113904698,0.101139305076439
"three.factor",225.38129984124,74,0.978909039388281,0.0253773395934052,0.982849108953108,0.1001055620993
"three.factor",236.010256105848,74,0.978072150815536,0.0258759276878701,0.982168562201645,0.102074382692425
"three.factor",225.836350325683,74,0.978447611661131,0.0256534401647079,0.98247388201015,0.0962132121456186
"three.factor",232.45260933527,74,0.978756376090156,0.0254690187498893,0.982724965172215,0.101016362982641
"three.factor",230.77065280212,74,0.978673493691529,0.0255186543115715,0.982657566298606,0.101700170915836
"three.factor",242.413889815118,74,0.977478799429878,0.0262236826278481,0.981686056679242,0.104336727366849
"three.factor",240.790795927735,74,0.977920531240606,0.0259652328126979,0.98204526716269,0.103252689720137
"three.factor",228.840716988531,74,0.9791098855653,0.0252562181751481,0.983012434415738,0.0996239965041942
"three.factor",230.083026013294,74,0.978633143789463,0.0255427836417454,0.982624754290332,0.0983227515392953
"three.factor",224.657724869583,74,0.978713142786549,0.0254949218201891,0.982689808419831,0.0982342664143075
"three.factor",220.146650683681,74,0.978307598155399,0.0257366331128698,0.982360024873621,0.0959718679262372
"three.factor",238.799835820784,74,0.977792157390071,0.0260406065898787,0.981940875240278,0.106043747449462
"three.factor",229.670864603254,74,0.978957071532416,0.0253484261921218,0.982888168059328,0.102531475898614
"three.factor",230.76723219355,74,0.979014846072451,0.0253136045117465,0.982935149553422,0.103859188424076
"three.factor",241.457932635313,74,0.977740939397777,0.0260706180477765,0.981899225444346,0.102562344596977
"three.factor",234.142078237252,74,0.978482183914921,0.0256328565248759,0.982501995711035,0.103655907665326
"three.factor",241.060898915327,74,0.977591776305747,0.0261578248017777,0.981777927984893,0.102831325903944
"three.factor",220.606608658169,74,0.979470166970845,0.0250374802455302,0.983305410503764,0.103848861481751
"three.factor",233.026121813095,74,0.978366271988783,0.025701803188816,0.982407737661208,0.102788715529996
"three.factor",230.871731301462,74,0.978869836243924,0.025400913902011,0.982817229473081,0.102562115113439
"three.factor",235.575237860864,74,0.977869062502831,0.0259954785552795,0.982003413463841,0.101189492459341
"three.factor",234.820866037198,74,0.97852408914607,0.0256078847932761,0.982536072492409,0.102531354876747
